Feature	ALog2TPM+1	BLog2TPM+1
THBS4	0.263034406	0.137503524
RAET1K	0.263034406	0.137503524
LOC105371413	0.263034406	0.137503524
LOC107985295	0.263034406	0.137503524
LOC105369197	0.263034406	0.137503524
P2RY4	0.263034406	0.137503524
XKRX	0.263034406	0.137503524
SERPINC1	0.222392421	0.137503524
LOC101927604	0.222392421	0.137503524
LOC105374795	0.222392421	0.137503524
IL17RE	0.222392421	0.137503524
STX19	0.222392421	0.137503524
LOC105377622	0.222392421	0.137503524
LOC105379074	0.222392421	0.137503524
CCDC192	0.222392421	0.137503524
LOC105378199	0.222392421	0.137503524
FAM196B	0.222392421	0.137503524
LOC105377994	0.222392421	0.137503524
LOC107986820	0.222392421	0.137503524
ACHE	0.222392421	0.137503524
SCRT1	0.222392421	0.137503524
ARHGAP39	0.222392421	0.137503524
PRKACG	0.222392421	0.137503524
LOC101928438	0.222392421	0.137503524
LOC105376294	0.222392421	0.137503524
IL2RA	0.222392421	0.137503524
SNX32	0.222392421	0.137503524
KCCAT198	0.222392421	0.137503524
NALCN-AS1	0.222392421	0.137503524
SLC39A2	0.222392421	0.137503524
TMEM253	0.222392421	0.137503524
LOC107985029	0.222392421	0.137503524
LOC105372118	0.222392421	0.137503524
DZANK1	0.222392421	0.137503524
LOC105379428	0.222392421	0.137503524
LOC105377217	0.222392421	0.137503524
LOC105378697	0.180572246	0.137503524
LOC102723436	0.180572246	0.137503524
C1orf61	0.180572246	0.137503524
POU4F3	0.180572246	0.137503524
LOC102724096	0.180572246	0.137503524
LOC105378077	0.180572246	0.137503524
LOC100128364	0.180572246	0.137503524
LOC105375336	0.180572246	0.137503524
EPPK1	0.180572246	0.137503524
OR52I2	0.180572246	0.137503524
PDE6H	0.180572246	0.137503524
NTS	0.180572246	0.137503524
MYO1H	0.180572246	0.137503524
LOC105370365	0.180572246	0.137503524
EML5	0.180572246	0.137503524
LOC107984749	0.180572246	0.137503524
GABARAPL3	0.180572246	0.137503524
OR2C1	0.180572246	0.137503524
DAND5	0.180572246	0.137503524
LOC105372434	0.180572246	0.137503524
SCRT2	0.180572246	0.137503524
LOC107985404	0.180572246	0.137503524
LOC107985429	0.180572246	0.137503524
LOC102724354	0.180572246	0.137503524
NBPF3	0.137503524	0.137503524
CA14	0.137503524	0.137503524
GPR52	0.137503524	0.137503524
LOC101928152	0.137503524	0.137503524
FAR2P1	0.137503524	0.137503524
EFHB	0.137503524	0.137503524
LOC105377103	0.137503524	0.137503524
LOC107986331	0.137503524	0.137503524
LOC100505625	0.137503524	0.137503524
MAK	0.137503524	0.137503524
LOC101929425	0.137503524	0.137503524
TMEM151B	0.137503524	0.137503524
KLHL31	0.137503524	0.137503524
GPR63	0.137503524	0.137503524
RBPMS	0.137503524	0.137503524
RRS1-AS1	0.137503524	0.137503524
LOC105369147	0.137503524	0.137503524
FER1L6-AS2	0.137503524	0.137503524
CCDC171	0.137503524	0.137503524
ARID3C	0.137503524	0.137503524
CNTNAP3	0.137503524	0.137503524
CACNB2	0.137503524	0.137503524
ACCSL	0.137503524	0.137503524
LOC105370764	0.137503524	0.137503524
KIAA1024	0.137503524	0.137503524
LOC100652777	0.137503524	0.137503524
LOC106699570	0.137503524	0.137503524
MYO15A	0.137503524	0.137503524
LOC101928738	0.137503524	0.137503524
PODNL1	0.137503524	0.137503524
CATSPERG	0.137503524	0.137503524
NLRP9	0.137503524	0.137503524
HSPA12B	0.137503524	0.137503524
BAIAP2L2	0.137503524	0.137503524
MGAT3	0.137503524	0.137503524
CXorf58	0.137503524	0.137503524
UTY	0.137503524	0.137503524
LOC105373208	0.137503524	0.137503524
NDNF	0.137503524	0.137503524
LINC01095	0.137503524	0.137503524
LOC107986337	0.137503524	0.137503524
LOC105377682	0.137503524	0.137503524
LOC105375456	0.137503524	0.137503524
IFNW1	0.137503524	0.137503524
MHRT	0.137503524	0.137503524
LOC101927441	0.093109404	0.137503524
FOXO6	0.093109404	0.137503524
LOC105371242	0.093109404	0.137503524
LOC101928973	0.093109404	0.137503524
TEKT4	0.093109404	0.137503524
LOC102724288	0.093109404	0.137503524
LOC105373786	0.093109404	0.137503524
CACNA2D2	0.093109404	0.137503524
MAGI1	0.093109404	0.137503524
ZDHHC19	0.093109404	0.137503524
LINC01088	0.093109404	0.137503524
LOC105374694	0.093109404	0.137503524
PDE4D	0.093109404	0.137503524
LOC101929201	0.093109404	0.137503524
LOC107986436	0.093109404	0.137503524
FAT2	0.093109404	0.137503524
LOC101929726	0.093109404	0.137503524
MLLT4-AS1	0.093109404	0.137503524
LOC100127955	0.093109404	0.137503524
LOC105375220	0.093109404	0.137503524
OR2A42	0.093109404	0.137503524
LOC105379358	0.093109404	0.137503524
LOC107986888	0.093109404	0.137503524
STAU2-AS1	0.093109404	0.137503524
C8orf31	0.093109404	0.137503524
LOC105376063	0.093109404	0.137503524
LOC105376483	0.093109404	0.137503524
LOC646029	0.093109404	0.137503524
LOC105369403	0.093109404	0.137503524
GRIP1	0.093109404	0.137503524
DAO	0.093109404	0.137503524
LOC105370035	0.093109404	0.137503524
LOC107984577	0.093109404	0.137503524
LOC105371268	0.093109404	0.137503524
TBC1D26	0.093109404	0.137503524
SLFN12L	0.093109404	0.137503524
MYADML2	0.093109404	0.137503524
LOC107985158	0.093109404	0.137503524
LOC101927651	0.093109404	0.137503524
CALR3	0.093109404	0.137503524
CHGB	0.093109404	0.137503524
XKR7	0.093109404	0.137503524
LOC105373142	0.093109404	0.137503524
MDS2	0.047305715	0.137503524
CNKSR1	0.047305715	0.137503524
LOC339539	0.047305715	0.137503524
LOC105378824	0.047305715	0.137503524
LOC101929459	0.047305715	0.137503524
LINC01159	0.047305715	0.137503524
LOC102724691	0.047305715	0.137503524
RAPGEF4	0.047305715	0.137503524
HECW2	0.047305715	0.137503524
LOC105376972	0.047305715	0.137503524
GRK7	0.047305715	0.137503524
LOC105377285	0.047305715	0.137503524
PRDM8	0.047305715	0.137503524
MAB21L2	0.047305715	0.137503524
LOC107986242	0.047305715	0.137503524
HMP19	0.047305715	0.137503524
FAM65B	0.047305715	0.137503524
LOC105375038	0.047305715	0.137503524
LOC105379235	0.047305715	0.137503524
LOC105375669	0.047305715	0.137503524
TMEM74	0.047305715	0.137503524
GOLGA2P6	0.047305715	0.137503524
WNT8B	0.047305715	0.137503524
SORCS1	0.047305715	0.137503524
LOC107984332	0.047305715	0.137503524
LOC105369649	0.047305715	0.137503524
LOC105369714	0.047305715	0.137503524
LOC101060553	0.047305715	0.137503524
LOC105370401	0.047305715	0.137503524
LOC105378184	0.047305715	0.137503524
LOC105376707	0.047305715	0.137503524
LOC107984769	0.047305715	0.137503524
LOC101929129	0.047305715	0.137503524
C16orf90	0.047305715	0.137503524
SMIM22	0.047305715	0.137503524
C16orf92	0.047305715	0.137503524
LOC105371409	0.047305715	0.137503524
EPN3	0.047305715	0.137503524
LOC107985283	0.047305715	0.137503524
LOC105372383	0.047305715	0.137503524
LINC00028	0.047305715	0.137503524
LOC100132831	0.047305715	0.137503524
WASIR1	0.047305715	0.137503524
ISM1	5.368069877	0.115477217
TIMP4	3.786596362	0.115477217
ZFPM2-AS1	3.510961919	0.115477217
TSKU	3.331514144	0.115477217
ADRA2B	3.273018494	0.115477217
ISLR	3.017921908	0.115477217
LHX2	2.867896464	0.115477217
EDIL3	2.758445322	0.115477217
GCNT3	2.655351829	0.115477217
IGFBP2	2.321928095	0.115477217
CBSL	2.30256277	0.115477217
USP2-AS1	2.222392421	0.115477217
KLK1	2.093109404	0.115477217
GJB2	1.722466024	0.115477217
UNQ6494	1.600904045	0.115477217
MIR548AN	1.568842835	0.115477217
LOC107987228	1.519374159	0.115477217
SCG3	1.485426827	0.115477217
LOC105372864	1.432959407	0.115477217
LHB	1.341036918	0.115477217
LINC00310	1.222392421	0.115477217
SSC5D	1.180572246	0.115477217
SVEP1	1.159198595	0.115477217
DSG2	1.159198595	0.115477217
LOC105374396	1.115477217	0.115477217
DCDC2	1.115477217	0.115477217
RHBDF1	1.093109404	0.115477217
TEAD3	1.070389328	0.115477217
UNC5A	1.070389328	0.115477217
HOST2	1.047305715	0.115477217
GPAT2	1	0.115477217
FAM66B	0.9510904	0.115477217
ERBB3	0.9510904	0.115477217
FERMT1	0.9510904	0.115477217
SCG2	0.925999419	0.115477217
AQP3	0.925999419	0.115477217
CPB1	0.900464326	0.115477217
CADM3-AS1	0.874469118	0.115477217
NPTX1	0.874469118	0.115477217
CASC15	0.847996907	0.115477217
LOC107985436	0.847996907	0.115477217
DUSP19	0.847996907	0.115477217
NUDT9P1	0.847996907	0.115477217
APCDD1	0.821029859	0.115477217
AASS	0.793549123	0.115477217
HSPB2-C11orf52	0.793549123	0.115477217
VNN3	0.793549123	0.115477217
CTB-12O2.1	0.765534746	0.115477217
LOC105379311	0.765534746	0.115477217
ZBTB20	0.736965594	0.115477217
ZNF853	0.736965594	0.115477217
AMOTL1	0.707819249	0.115477217
LOC729040	0.678071905	0.115477217
CTSLP8	0.678071905	0.115477217
SNORD116-27	0.678071905	0.115477217
DNASE1L3	0.647698256	0.115477217
TARP	0.647698256	0.115477217
LOC105376906	0.647698256	0.115477217
LOC107986433	0.61667136	0.115477217
PARK2	0.61667136	0.115477217
CHST3	0.61667136	0.115477217
LINC01229	0.61667136	0.115477217
ETV7	0.584962501	0.115477217
MIR29B1	0.584962501	0.115477217
WFDC2	0.584962501	0.115477217
LINC01522	0.584962501	0.115477217
NXPH4	0.552541023	0.115477217
CHRNA3	0.552541023	0.115477217
PDGFRB	0.519374159	0.115477217
LOC105370576	0.519374159	0.115477217
LOC105369949	0.519374159	0.115477217
KLHL6-AS1	0.485426827	0.115477217
MIR5690	0.485426827	0.115477217
PXDN	0.450661409	0.115477217
MYOT	0.450661409	0.115477217
MIR3611	0.450661409	0.115477217
LOC107984128	0.450661409	0.115477217
LOC105370453	0.450661409	0.115477217
SNORD115-3	0.450661409	0.115477217
ZNF578	0.450661409	0.115477217
HSD17B6	0.450661409	0.115477217
MIR181A1HG	0.415037499	0.115477217
MIR5696	0.415037499	0.115477217
LOC105377524	0.415037499	0.115477217
C9	0.415037499	0.115477217
LOC107986363	0.415037499	0.115477217
ATP6V0CP3	0.415037499	0.115477217
OR2AE1	0.415037499	0.115477217
LOC107984247	0.415037499	0.115477217
NOG	0.415037499	0.115477217
LOC105373174	0.415037499	0.115477217
TSPAN1	0.378511623	0.115477217
LOC105377006	0.378511623	0.115477217
MYLK	0.378511623	0.115477217
LOC102477328	0.378511623	0.115477217
N4BP3	0.378511623	0.115477217
GJC3	0.378511623	0.115477217
OMD	0.378511623	0.115477217
F10	0.378511623	0.115477217
TGFBR3	0.341036918	0.115477217
SCARNA26B	0.341036918	0.115477217
IRX1	0.341036918	0.115477217
LOC105376520	0.341036918	0.115477217
LOC107984846	0.341036918	0.115477217
LOC105371841	0.341036918	0.115477217
RGS9BP	0.341036918	0.115477217
LOC105371254	0.30256277	0.115477217
LOC105373056	0.30256277	0.115477217
LOC107986072	0.30256277	0.115477217
LOC107986143	0.30256277	0.115477217
LOC105369490	0.30256277	0.115477217
LOC101927168	0.30256277	0.115477217
FLJ26850	0.30256277	0.115477217
CLDN16	0.263034406	0.115477217
ACTR3C	0.263034406	0.115477217
LOC105376188	0.263034406	0.115477217
TMEM25	0.263034406	0.115477217
LINC00304	0.263034406	0.115477217
TULP2	0.263034406	0.115477217
TMCO2	0.263034406	0.115477217
FLJ12825	0.263034406	0.115477217
PPM1E	0.263034406	0.115477217
LINC00511	0.263034406	0.115477217
ZNF878	0.263034406	0.115477217
LOC107985279	0.263034406	0.115477217
LOC105377220	0.263034406	0.115477217
C1orf146	0.222392421	0.115477217
LOC105371629	0.222392421	0.115477217
LINC01185	0.222392421	0.115477217
NAT8	0.222392421	0.115477217
LINC01293	0.222392421	0.115477217
LOC107985930	0.222392421	0.115477217
WNT6	0.222392421	0.115477217
ALB	0.222392421	0.115477217
NIM1K	0.222392421	0.115477217
LOC107986986	0.222392421	0.115477217
LOC105376217	0.222392421	0.115477217
LOC105379409	0.222392421	0.115477217
LOC107984651	0.222392421	0.115477217
WNK3	0.222392421	0.115477217
LOC105378947	0.180572246	0.115477217
PDZK1	0.180572246	0.115477217
LOC105374674	0.180572246	0.115477217
CCDC74A	0.180572246	0.115477217
LOC646903	0.180572246	0.115477217
KCNIP4	0.180572246	0.115477217
LOC345051	0.180572246	0.115477217
LOC101928383	0.180572246	0.115477217
LOC101929524	0.180572246	0.115477217
EGFLAM-AS2	0.180572246	0.115477217
MEGF10	0.180572246	0.115477217
LOC105374995	0.180572246	0.115477217
LOC101928096	0.180572246	0.115477217
HOXA4	0.180572246	0.115477217
LOC100996654	0.180572246	0.115477217
AGBL3	0.180572246	0.115477217
KIAA1549	0.180572246	0.115477217
LOC107987051	0.180572246	0.115477217
EHMT1-IT1	0.180572246	0.115477217
LOC105369494	0.180572246	0.115477217
KLRD1	0.180572246	0.115477217
LINC01619	0.180572246	0.115477217
LINC00551	0.180572246	0.115477217
LOC105370355	0.180572246	0.115477217
LOC100507513	0.180572246	0.115477217
LOC100506358	0.180572246	0.115477217
HCCAT5	0.180572246	0.115477217
LOC107985149	0.180572246	0.115477217
LOC107985400	0.180572246	0.115477217
XKR3	0.180572246	0.115477217
ASTL	0.137503524	0.115477217
ZBTB20-AS1	0.137503524	0.115477217
LINC00880	0.137503524	0.115477217
LOC101928236	0.137503524	0.115477217
LRIT3	0.137503524	0.115477217
LOC441086	0.137503524	0.115477217
PCDHB13	0.137503524	0.115477217
SPINK6	0.137503524	0.115477217
LOC101927538	0.137503524	0.115477217
LOC105378046	0.137503524	0.115477217
LOC105375330	0.137503524	0.115477217
LOC107986706	0.137503524	0.115477217
LOC105375928	0.137503524	0.115477217
CASC11	0.137503524	0.115477217
LOC101930026	0.137503524	0.115477217
LOC105376095	0.137503524	0.115477217
TMEM246-AS1	0.137503524	0.115477217
CFAP46	0.137503524	0.115477217
LOC107984585	0.137503524	0.115477217
LOC105370121	0.137503524	0.115477217
LOC105370611	0.137503524	0.115477217
LOC105370834	0.137503524	0.115477217
LOC107984888	0.137503524	0.115477217
ZNF750	0.137503524	0.115477217
LOC107987258	0.137503524	0.115477217
TFF3	0.137503524	0.115477217
FAM155B	0.137503524	0.115477217
LOC107985447	0.137503524	0.115477217
GS1-279B7.1	0.137503524	0.115477217
LOC105373975	0.137503524	0.115477217
LOC105379105	0.137503524	0.115477217
LOC101927950	0.137503524	0.115477217
LOC105377921	0.137503524	0.115477217
LOC105377773	0.137503524	0.115477217
LOC107986870	0.137503524	0.115477217
ACTN1-AS1	0.137503524	0.115477217
CHEK2P2	0.137503524	0.115477217
LOC105371336	0.137503524	0.115477217
CDC27P11	0.137503524	0.115477217
CHD5	0.093109404	0.115477217
C1orf234	0.093109404	0.115477217
RHD	0.093109404	0.115477217
LOC107985741	0.093109404	0.115477217
LOC101928436	0.093109404	0.115477217
VHLL	0.093109404	0.115477217
OR2T11	0.093109404	0.115477217
LOC284950	0.093109404	0.115477217
IL36G	0.093109404	0.115477217
LOC105373643	0.093109404	0.115477217
LOC101928361	0.093109404	0.115477217
CCDC173	0.093109404	0.115477217
LINC01124	0.093109404	0.115477217
LOC105374080	0.093109404	0.115477217
ERICH6	0.093109404	0.115477217
RNF212	0.093109404	0.115477217
LOC102467080	0.093109404	0.115477217
LOC105379021	0.093109404	0.115477217
LOC105379078	0.093109404	0.115477217
LOC102725231	0.093109404	0.115477217
BTNL3	0.093109404	0.115477217
LOC105375024	0.093109404	0.115477217
LOC105377934	0.093109404	0.115477217
GRIFIN	0.093109404	0.115477217
EN2	0.093109404	0.115477217
LOC105375703	0.093109404	0.115477217
CCL21	0.093109404	0.115477217
LOC644249	0.093109404	0.115477217
MPP7	0.093109404	0.115477217
LOC105378447	0.093109404	0.115477217
LOC105376535	0.093109404	0.115477217
LOC105376624	0.093109404	0.115477217
CNIH2	0.093109404	0.115477217
TMPRSS4-AS1	0.093109404	0.115477217
LOC105369151	0.093109404	0.115477217
LOC101930164	0.093109404	0.115477217
ATP4B	0.093109404	0.115477217
LOC105370616	0.093109404	0.115477217
LOC107987219	0.093109404	0.115477217
GOLGA8M	0.093109404	0.115477217
PLA2G4E-AS1	0.093109404	0.115477217
GOLGA6B	0.093109404	0.115477217
LOC105376731	0.093109404	0.115477217
TNFRSF17	0.093109404	0.115477217
LOC105371361	0.093109404	0.115477217
LOC101929828	0.093109404	0.115477217
LOC105371753	0.093109404	0.115477217
LOC105371900	0.093109404	0.115477217
LDLRAD4-AS1	0.093109404	0.115477217
LOC107983955	0.093109404	0.115477217
LOC107985147	0.093109404	0.115477217
LOC105372180	0.093109404	0.115477217
PGLYRP2	0.093109404	0.115477217
LOC101930593	0.093109404	0.115477217
LOC102724679	0.093109404	0.115477217
PAGE2B	0.093109404	0.115477217
RAB40AL	0.093109404	0.115477217
LOC105373387	0.093109404	0.115477217
IL9R	0.093109404	0.115477217
LOC107985736	0.047305715	0.115477217
RNF186	0.047305715	0.115477217
LOC105376829	0.047305715	0.115477217
LOC105378768	0.047305715	0.115477217
PIN1P1	0.047305715	0.115477217
LOC105378893	0.047305715	0.115477217
LOC105369140	0.047305715	0.115477217
LOC105371211	0.047305715	0.115477217
C2CD4D	0.047305715	0.115477217
LOC105371448	0.047305715	0.115477217
LOC107985599	0.047305715	0.115477217
LOC107985840	0.047305715	0.115477217
LOC105374601	0.047305715	0.115477217
TLX2	0.047305715	0.115477217
KCNJ13	0.047305715	0.115477217
LOC105377091	0.047305715	0.115477217
LOC107986100	0.047305715	0.115477217
LOC101927439	0.047305715	0.115477217
POU1F1	0.047305715	0.115477217
MYH15	0.047305715	0.115477217
LOC102724120	0.047305715	0.115477217
LOC105374155	0.047305715	0.115477217
NKX3-2	0.047305715	0.115477217
LOC105377657	0.047305715	0.115477217
GNRHR	0.047305715	0.115477217
AMBN	0.047305715	0.115477217
LOC105377402	0.047305715	0.115477217
LOC105377492	0.047305715	0.115477217
LOC105379129	0.047305715	0.115477217
LOC102724591	0.047305715	0.115477217
LOC102723648	0.047305715	0.115477217
LOC107986603	0.047305715	0.115477217
LOC101929004	0.047305715	0.115477217
BACH2	0.047305715	0.115477217
LOC107986701	0.047305715	0.115477217
LOC105375422	0.047305715	0.115477217
DGKI	0.047305715	0.115477217
LOC105375691	0.047305715	0.115477217
LOC107986981	0.047305715	0.115477217
PPP3R2	0.047305715	0.115477217
CUBN	0.047305715	0.115477217
LOC105378450	0.047305715	0.115477217
LOC105369317	0.047305715	0.115477217
WNT11	0.047305715	0.115477217
LOC105369402	0.047305715	0.115477217
LINC00940	0.047305715	0.115477217
GYS2	0.047305715	0.115477217
LOC105369691	0.047305715	0.115477217
OVOS2	0.047305715	0.115477217
SLC39A5	0.047305715	0.115477217
LOC105369819	0.047305715	0.115477217
LOC105370030	0.047305715	0.115477217
LOC105370113	0.047305715	0.115477217
LOC105370276	0.047305715	0.115477217
LOC100506016	0.047305715	0.115477217
GRK1	0.047305715	0.115477217
LOC107984671	0.047305715	0.115477217
LOC105370438	0.047305715	0.115477217
LINC00911	0.047305715	0.115477217
LOC105370660	0.047305715	0.115477217
LOC105370664	0.047305715	0.115477217
PWAR1	0.047305715	0.115477217
LOC105370809	0.047305715	0.115477217
LOC105370819	0.047305715	0.115477217
LOC107984865	0.047305715	0.115477217
LOC107984871	0.047305715	0.115477217
LOC105371562	0.047305715	0.115477217
LOC105371824	0.047305715	0.115477217
LOC105371833	0.047305715	0.115477217
FOXJ1	0.047305715	0.115477217
FUT5	0.047305715	0.115477217
LOC105372444	0.047305715	0.115477217
TMC4	0.047305715	0.115477217
FER1L4	0.047305715	0.115477217
ASB11	0.047305715	0.115477217
LCA10	0.047305715	0.115477217
XIST	5.134768556	0.093109404
LOC102724265	4.903681039	0.093109404
CAMK2N1	4.10433666	0.093109404
GLDN	4.053111336	0.093109404
MAG	3.729734025	0.093109404
NCKAP1	3.576925182	0.093109404
MYO5B	3.326729081	0.093109404
SOX10	3.287866259	0.093109404
PPP1R3C	3.005998741	0.093109404
C11orf96	2.468148836	0.093109404
ADD2	2.321928095	0.093109404
CBS	2.321928095	0.093109404
RGS4	2.180572246	0.093109404
EFEMP1	2.10433666	0.093109404
LOC107986809	2.081794091	0.093109404
LOC101927438	2.011972642	0.093109404
B3GALT2	1.987927168	0.093109404
