Feature	Log2FC	-logFDR
C9orf106	-0.70	0.522878745280338
BOK-AS1	-0.70	0.537602002101044
BMP2K	-0.70	8.49485002168009
BIK	-0.70	0.677780705266081
BDNF-AS	-0.70	0.823908740944319
ATRX	-0.70	4.95860731484177
APOLD1	-0.70	1
ANLN	-0.70	5.45593195564972
AMH	-0.70	0.522878745280338
ACAP2	-0.70	7.1249387366083
ZNF75A	-0.71	5.20760831050175
ZNF644	-0.71	13.5228787452803
ZDHHC21	-0.71	3.42021640338319
VAV2	-0.71	4.44369749923271
TSGA10	-0.71	1.95860731484177
TOB1-AS1	-0.71	0.795880017344075
TLR6	-0.71	1.61978875828839
SYPL1	-0.71	10.2006594505464
SPAG5	-0.71	3.49485002168009
SLC23A3	-0.71	0.568636235841013
SH3GL1P2	-0.71	0.552841968657781
RPL22	-0.71	2.29242982390206
RPGRIP1	-0.71	0.769551078621726
REEP3	-0.71	2.69897000433602
PSMA3-AS1	-0.71	1.52287874528034
PRRC2B	-0.71	8.10237290870956
PPL	-0.71	0.522878745280338
PLK2	-0.71	1.88605664769316
PLCXD2	-0.71	0.769551078621726
MTMR6	-0.71	10.2839966563652
MIR6785	-0.71	0.537602002101044
MINOS1-NBL1	-0.71	5.20760831050175
MAML3	-0.71	1.92081875395238
LPGAT1	-0.71	7.58502665202918
LPAR6	-0.71	1.44369749923271
LOC729732	-0.71	1.38721614328026
LOC107986874	-0.71	0.795880017344075
LOC107985897	-0.71	0.522878745280338
LOC107985400	-0.71	0.522878745280338
LOC107984960	-0.71	0.552841968657781
LOC107984529	-0.71	0.537602002101044
LOC107984139	-0.71	0.537602002101044
LOC105373716	-0.71	0.602059991327962
LOC105373582	-0.71	0.585026652029182
LOC105369323	-0.71	0.552841968657781
LOC101928053	-0.71	0.744727494896694
KIF1A	-0.71	0.585026652029182
JAKMIP3	-0.71	0.677780705266081
IFT57	-0.71	0.721246399047171
HORMAD1	-0.71	0.585026652029182
GOLGA8S	-0.71	0.585026652029182
GNAZ	-0.71	0.522878745280338
GLI1	-0.71	1.53760200210104
FAM122B	-0.71	11.1739251972992
EPB41	-0.71	18.9586073148418
DNM3	-0.71	0.795880017344075
COLQ	-0.71	0.522878745280338
CNOT8	-0.71	3.31875876262441
CDKN3	-0.71	2.05060999335509
CDH11	-0.71	0
CD93	-0.71	2.72124639904717
C9orf72	-0.71	1.95860731484177
C5orf24	-0.71	6.56863623584101
C1QL3	-0.71	0.522878745280338
C19orf68	-0.71	1.431798275933
BTBD11	-0.71	0.522878745280338
ATF7IP	-0.71	2.27572413039921
ADGRG5	-0.71	6.39794000867204
ADAMTS5	-0.71	0.522878745280338
ABHD17B	-0.71	7.02227639471115
ZFP1	-0.72	3.39794000867204
WDR48	-0.72	3.02227639471115
UBE2NL	-0.72	0.537602002101044
TRA2A	-0.72	12.6575773191778
TOMM20L	-0.72	0.602059991327962
TOLLIP-AS1	-0.72	0.638272163982407
TAF15	-0.72	9.1249387366083
SPINT1	-0.72	8.95860731484177
SNRK	-0.72	3.0087739243075
SNORA86	-0.72	5.56863623584101
SMAD5	-0.72	8.11918640771921
SLC22A3	-0.72	0.537602002101044
SERP1	-0.72	12.8538719643218
SEPP1	-0.72	0.657577319177794
SCARNA7	-0.72	0.522878745280338
RWDD2B	-0.72	0.823908740944319
RBMS2	-0.72	0.853871964321762
QKI	-0.72	10.1870866433571
PRKD3	-0.72	7.11350927482752
OR1J2	-0.72	0.585026652029182
MTURN	-0.72	2.10237290870956
MTMR9LP	-0.72	1.18045606445813
MSL3	-0.72	3.22184874961636
MIR630	-0.72	0
MCOLN2	-0.72	6
LOC107985985	-0.72	0.552841968657781
LOC107984747	-0.72	0.585026652029182
LOC107984534	-0.72	2.58502665202918
LOC105377406	-0.72	0
LOC105374758	-0.72	0.537602002101044
LOC102723922	-0.72	0.721246399047171
LOC101927793	-0.72	1.4089353929735
LOC100505938	-0.72	0.677780705266081
LINC00621	-0.72	0.537602002101044
KIFC1	-0.72	3.79588001734407
HIST1H3D	-0.72	0.552841968657781
GPCPD1	-0.72	3.23657200643706
FBXO24	-0.72	1.0268721464003
DTWD1	-0.72	2.26760624017703
CNOT6	-0.72	10.5850266520292
CLDN16	-0.72	0
C1GALT1	-0.72	6.76955107862173
C11orf95	-0.72	4.72124639904717
BOLA3-AS1	-0.72	0.853871964321762
ATP11B	-0.72	7.24412514432751
ATG4C	-0.72	2.76955107862173
ASTL	-0.72	0.522878745280338
ARPIN	-0.72	5.92081875395237
ANP32B	-0.72	9.36653154442041
ANKRD50	-0.72	1.26760624017703
ZRANB2-AS2	-0.73	0.552841968657781
TMC4	-0.73	0.657577319177794
STK32B	-0.73	1.65757731917779
ST6GALNAC2	-0.73	0.537602002101044
SLC4A5	-0.73	2.88605664769316
SKA2	-0.73	1.82390874094432
SETD9	-0.73	3.49485002168009
SERTAD2	-0.73	6.48148606012211
RLF	-0.73	4.85387196432176
RBM7	-0.73	10.537602002101
RANBP17	-0.73	0.769551078621726
RABGAP1L	-0.73	2.02227639471115
PTPRF	-0.73	0.568636235841013
PGM1	-0.73	13.0757207139381
PFDN4	-0.73	3.04095860767891
NLGN2	-0.73	4.36653154442041
NCAPG	-0.73	3.76955107862173
MND1	-0.73	1.4089353929735
MIR4720	-0.73	0.552841968657781
LOC647070	-0.73	5.08618614761628
LOC646762	-0.73	1.25963731050576
LOC107986785	-0.73	0.657577319177794
LOC107984312	-0.73	0.568636235841013
LOC105376230	-0.73	0.619788758288394
LOC105375805	-0.73	0.619788758288394
LOC105371791	-0.73	0.698970004336019
LOC105370182	-0.73	0.552841968657781
LOC101927741	-0.73	0.920818753952375
LMNB1	-0.73	1.46852108295774
GPC4	-0.73	0.886056647693163
FZD2	-0.73	13.698970004336
FBXL20	-0.73	3.92081875395237
DPY19L1	-0.73	3.31875876262441
DEPDC1-AS1	-0.73	0.568636235841013
CTD-2201I18.1	-0.73	0.619788758288394
CSNK1G3	-0.73	5.48148606012211
CGB7	-0.73	0.537602002101044
CDC42P3	-0.73	0.552841968657781
CDC25C	-0.73	3.05551732784983
CCL22	-0.73	1.48148606012211
C17orf99	-0.73	0.585026652029182
BBC3	-0.73	1.72124639904717
ANKLE1	-0.73	0.744727494896694
ACTR3C	-0.73	0.795880017344075
ACTL10	-0.73	1.13667713987954
ZNRF2P2	-0.74	0.958607314841775
ZNF606	-0.74	3.10237290870956
ZNF546	-0.74	2.82390874094432
ZMYND11	-0.74	8.4089353929735
WDFY3-AS2	-0.74	0.585026652029182
USP45	-0.74	2
TMEM255B	-0.74	1.39794000867204
TM9SF3	-0.74	9.72124639904717
TIFA	-0.74	5.34678748622466
STAG2	-0.74	16.6197887582884
RHCE	-0.74	0.886056647693163
RAB26	-0.74	0.769551078621726
NUCKS1	-0.74	4.79588001734407
MMGT1	-0.74	5.88605664769316
MIR2110	-0.74	1.31875876262441
MAN2A1	-0.74	5.92081875395237
MAGI3	-0.74	1.82390874094432
LOC645166	-0.74	0.602059991327962
LOC107987097	-0.74	0.920818753952375
LOC107985892	-0.74	0.552841968657781
LOC105379443	-0.74	0.552841968657781
LOC105378506	-0.74	0.568636235841013
LOC105377907	-0.74	0.568636235841013
LOC105374968	-0.74	0.568636235841013
LOC105369322	-0.74	0.677780705266081
LOC101929426	-0.74	1.01772876696043
LOC101928554	-0.74	0.721246399047171
LOC100506504	-0.74	0.677780705266081
LMO4	-0.74	3.65757731917779
LINC01023	-0.74	1.52287874528034
LINC00176	-0.74	0.552841968657781
INTS6L-AS1	-0.74	0.602059991327962
HMMR-AS1	-0.74	3.44369749923271
HBP1	-0.74	1.79588001734408
GLIPR1	-0.74	4.0268721464003
FBXL17	-0.74	7.61978875828839
FANCF	-0.74	3.95860731484177
FAM72C	-0.74	6.56863623584101
DNMT3B	-0.74	3.92081875395237
DCAF13P3	-0.74	0.552841968657781
CENPI	-0.74	1.16749108729376
CD69	-0.74	0.552841968657781
CCSAP	-0.74	1.61978875828839
CAMK4	-0.74	1.20760831050175
CA8	-0.74	0.638272163982407
BARD1	-0.74	2.79588001734407
ARHGEF35	-0.74	0.568636235841013
AKTIP	-0.74	7.92081875395237
AK3	-0.74	2.85387196432176
ACTR2	-0.74	4.61978875828839
ZNF321P	-0.75	1.13076828026902
ZNF217	-0.75	2.58502665202918
VAMP7	-0.75	6.16115090926274
UBXN7-AS1	-0.75	1.35654732351381
TMC5	-0.75	0.657577319177794
TBC1D23	-0.75	7.05060999335509
TBC1D22A-AS1	-0.75	0.602059991327962
STXBP3	-0.75	6.46852108295774
SNORD141A	-0.75	1.76955107862173
SH3BP5	-0.75	0.585026652029182
PTRF	-0.75	0.638272163982407
PTPN4	-0.75	4.0268721464003
PTENP1	-0.75	3.34678748622466
PGAP1	-0.75	3.34678748622466
PARD3	-0.75	0.619788758288394
PAFAH1B2	-0.75	14.3565473235138
OTUD7B	-0.75	3.76955107862173
MTDH	-0.75	8.65757731917779
MSANTD2	-0.75	2.72124639904717
LYPD1	-0.75	0.602059991327962
LOC646652	-0.75	0.619788758288394
LOC107985278	-0.75	0
LOC107985027	-0.75	0.585026652029182
LOC107984790	-0.75	1.23657200643706
LOC105379250	-0.75	0.585026652029182
LOC105378731	-0.75	0.585026652029182
LOC105373826	-0.75	0.585026652029182
LOC105372589	-0.75	0.602059991327962
LOC105370377	-0.75	0
LOC105369319	-0.75	1.22184874961636
LOC101928419	-0.75	0.744727494896694
LOC101927157	-0.75	0.920818753952375
LOC100147773	-0.75	0.602059991327962
KIAA1143	-0.75	12.7447274948967
HERPUD1	-0.75	5.58502665202918
GJA9	-0.75	0.769551078621726
FRMPD3	-0.75	0.568636235841013
FHDC1	-0.75	1.46852108295774
FAM50B	-0.75	0.585026652029182
FAM105A	-0.75	2.55284196865778
EIF3E	-0.75	5.26760624017703
DYRK1B	-0.75	1.20065945054642
CHPT1	-0.75	9.65757731917779
CEP85L	-0.75	1.2518119729938
CCDC152	-0.75	0.698970004336019
CCDC112	-0.75	1.95860731484177
CBR3-AS1	-0.75	1.65757731917779
ATP6V1B1	-0.75	0.602059991327962
ARHGEF12	-0.75	3.31875876262441
AFAP1	-0.75	0.568636235841013
ZNF518B	-0.76	9.95860731484177
ZCCHC11	-0.76	12.6197887582884
ZBTB18	-0.76	2.63827216398241
ZBTB12	-0.76	5.2839966563652
WASIR1	-0.76	0
TOP2B	-0.76	7.95860731484177
TMEM33	-0.76	5.55284196865778
TM6SF1	-0.76	4.67778070526608
TEX14	-0.76	0.585026652029182
SPG20-AS1	-0.76	0.585026652029182
SPCS3	-0.76	9.2518119729938
SLA2	-0.76	0.602059991327962
SCAI	-0.76	4.22914798835786
RAP1B	-0.76	7.29242982390206
PAN3	-0.76	2.69897000433602
OLFML2A	-0.76	0.619788758288394
N4BP2	-0.76	5.07572071393812
MYB	-0.76	0.657577319177794
MIR762	-0.76	2.44369749923271
LOC653160	-0.76	0.619788758288394
LOC107985525	-0.76	0.602059991327962
LOC107984910	-0.76	0.585026652029182
LOC105378950	-0.76	0.585026652029182
LOC105370754	-0.76	0
LOC101926935	-0.76	0
LOC100507616	-0.76	0.721246399047171
LGSN	-0.76	0.619788758288394
LAMB2P1	-0.76	0.698970004336019
GNAQ	-0.76	5.431798275933
GATA4	-0.76	0.721246399047171
F8	-0.76	2.69897000433602
ELK3	-0.76	1.79588001734408
CXADR	-0.76	1.27572413039921
CTH	-0.76	0.920818753952375
CRIPT	-0.76	2.69897000433602
CMTM6	-0.76	6.88605664769316
CASC2	-0.76	0.677780705266081
C1D	-0.76	8.67778070526608
BNIP3L	-0.76	3.67778070526608
AP5M1	-0.76	6.49485002168009
ADCK2	-0.76	7.61978875828839
ZNF713	-0.77	1.0087739243075
ZNF69	-0.77	0.657577319177794
ZNF404	-0.77	0.795880017344075
ZCCHC12	-0.77	0.657577319177794
ZCCHC10	-0.77	4.60205999132796
VMA21	-0.77	5.61978875828839
TTC39C	-0.77	3.76955107862173
TOMM20	-0.77	8.23657200643706
TBL1XR1	-0.77	6.30980391997149
SNORD87	-0.77	0.619788758288394
SNORA2A	-0.77	0.657577319177794
SMAD4	-0.77	5.50863830616573
SEMA6D	-0.77	0.602059991327962
RNF38	-0.77	7.76955107862173
RAB32	-0.77	6.3767507096021
PTPRN	-0.77	0.585026652029182
PRPF40B	-0.77	8.45593195564972
PPP4R2	-0.77	9.82390874094432
PPP1R3G	-0.77	0.657577319177794
PPA1	-0.77	1.92081875395238
POPDC3	-0.77	0.602059991327962
PLEKHM3	-0.77	2.58502665202918
PKIB	-0.77	13.0087739243075
PAPPA-AS1	-0.77	0.657577319177794
NIPBL-AS1	-0.77	3.49485002168009
LOC107987128	-0.77	0.638272163982407
LOC107985012	-0.77	0.619788758288394
LOC105378687	-0.77	0.602059991327962
LOC105373424	-0.77	0.795880017344075
LOC105372782	-0.77	0.619788758288394
LOC105371441	-0.77	0.602059991327962
LOC105370751	-0.77	0.602059991327962
LOC105370573	-0.77	0.657577319177794
LOC102724895	-0.77	0.602059991327962
LOC101929805	-0.77	0.602059991327962
LOC101928021	-0.77	0.769551078621726
LOC100129046	-0.77	1.49485002168009
LOC100128398	-0.77	1.03621217265444
LOC100128340	-0.77	0.602059991327962
LINC01366	-0.77	0.602059991327962
LILRB4	-0.77	0.744727494896694
KSR1	-0.77	3.88605664769316
KIF5C	-0.77	0.677780705266081
KATNBL1	-0.77	8.39794000867204
ITPR1	-0.77	4.21467016498923
INSIG2	-0.77	9.10237290870956
IL1A	-0.77	6.92081875395237
HMSD	-0.77	0.585026652029182
HLA-DRB6	-0.77	0.602059991327962
HIST2H4B	-0.77	1.16749108729376
HIST1H2BG	-0.77	0.602059991327962
CCDC85C	-0.77	4.60205999132796
CBLN3	-0.77	1.38721614328026
ARPP19	-0.77	2.79588001734407
AGAP2	-0.77	2.50863830616573
ZSCAN31	-0.78	1.38721614328026
ZNF800	-0.78	5.92081875395237
ZNF678	-0.78	2.53760200210104
WASIR2	-0.78	0.638272163982407
UHRF2	-0.78	3.74472749489669
UBTD2	-0.78	4.65757731917779
TMOD4	-0.78	1.76955107862173
TMC3	-0.78	0.602059991327962
SSPO	-0.78	0.744727494896694
SEPT3	-0.78	4
SCARNA10	-0.78	0.619788758288394
RHPN1	-0.78	0.602059991327962
RCHY1	-0.78	9.09151498112135
RBM44	-0.78	0.698970004336019
PTGS2	-0.78	0.619788758288394
PRKCI	-0.78	6.69897000433602
NAP1L5	-0.78	2.35654732351381
NAALAD2	-0.78	1.08092190762393
MIR658	-0.78	1.09691001300806
MIR4442	-0.78	1.92081875395238
MIER3	-0.78	7.14266750356873
LOC344967	-0.78	0.920818753952375
LOC107985302	-0.78	1.92081875395238
LOC107985014	-0.78	1.00436480540245
LOC107984837	-0.78	4.56863623584101
LOC107984834	-0.78	1.92081875395238
LOC105373218	-0.78	0.769551078621726
LOC100506123	-0.78	0.958607314841775
LOC100129029	-0.78	1.72124639904717
KY	-0.78	0.619788758288394
KIAA1147	-0.78	11.8538719643218
HIST2H2BC	-0.78	1.02227639471115
HHIPL1	-0.78	0.744727494896694
HEXA-AS1	-0.78	0.886056647693163
HELB	-0.78	2.58502665202918
HEG1	-0.78	1.02227639471115
HECTD2	-0.78	3.18708664335714
GTPBP8	-0.78	8.65757731917779
GOLGA6L10	-0.78	0.795880017344075
GABRR1	-0.78	0.638272163982407
EID2	-0.78	8.30980391997149
DRC3	-0.78	1.58502665202918
DOC2GP	-0.78	0.744727494896694
CTDSPL2	-0.78	5.65757731917779
CEP68	-0.78	2.92081875395237
CEBPG	-0.78	12.301029995664
CDKN2C	-0.78	8.38721614328026
CDK17	-0.78	14.6777807052661
C12orf75	-0.78	2.10237290870956
BIRC5	-0.78	3.29242982390206
BEND5	-0.78	0.602059991327962
ARHGAP22	-0.78	5.95860731484177
ANP32A-IT1	-0.78	1.33724216831843
ACVR1C	-0.78	0.602059991327962
ZNF165	-0.79	1.72124639904717
ZDHHC17	-0.79	6.24412514432751
YAF2	-0.79	6.61978875828839
TPH1	-0.79	0.638272163982407
TNFSF18	-0.79	0.619788758288394
TMPRSS6	-0.79	0.619788758288394
SLC29A1	-0.79	1.45593195564972
SERPINE1	-0.79	0.638272163982407
RNF212B	-0.79	1.1249387366083
RICTOR	-0.79	4.01322826573375
PTGES3	-0.79	5.74472749489669
PRKY	-0.79	0.744727494896694
PLPPR2	-0.79	0.823908740944319
P2RY14	-0.79	0.721246399047171
NUCB2	-0.79	7.24412514432751
NIPSNAP3A	-0.79	4.31875876262441
NAA50	-0.79	2.30102999566398
MIR4477B	-0.79	0.677780705266081
MBNL1	-0.79	12.9586073148418
LRIG1	-0.79	2.76955107862173
LOC644215	-0.79	1.0268721464003
LOC107984921	-0.79	0.677780705266081
LOC105375218	-0.79	1.27572413039921
LOC105375127	-0.79	0.619788758288394
LOC105371933	-0.79	1.22914798835786
LOC100129973	-0.79	0.677780705266081
ITPR1-AS1	-0.79	0.744727494896694
GLS	-0.79	5.10237290870956
GFRA1	-0.79	0.677780705266081
FAM159B	-0.79	0
CHRNA2	-0.79	0
CDKN1B	-0.79	1.60205999132796
CDKL5	-0.79	1.55284196865778
CDH20	-0.79	0.638272163982407
CCP110	-0.79	6.60205999132796
CAMK1D	-0.79	21.8860566476932
ACSS1	-0.79	3.79588001734407
ACRBP	-0.79	0.886056647693163
YBX2	-0.80	0.638272163982407
TRAM1	-0.80	8.18708664335714
TMEM86B	-0.80	1.35654732351381
TBC1D9	-0.80	4.56863623584101
SUZ12	-0.80	7.74472749489669
SPTSSA	-0.80	4.65757731917779
SNRNP48	-0.80	7.23657200643706
SNORD36B	-0.80	0.698970004336019
SMAD9	-0.80	0.638272163982407
RPS6KA3	-0.80	5.3767507096021
PPIAL4C	-0.80	0.698970004336019
PGGT1B	-0.80	6.38721614328026
PCBP3	-0.80	1.79588001734408
LOC107985356	-0.80	0.657577319177794
LOC105378949	-0.80	0.677780705266081
LOC105375128	-0.80	0.638272163982407
LOC105374063	-0.80	0.721246399047171
LOC105373284	-0.80	0.638272163982407
LOC101929497	-0.80	0.677780705266081
LOC101928304	-0.80	0.638272163982407
LINC00936	-0.80	1.50863830616573
KRAS	-0.80	9.76955107862172
KLHL23	-0.80	1.60205999132796
INCENP	-0.80	16.3098039199715
IL18RAP	-0.80	1.48148606012211
GOLGA8J	-0.80	1.06048074738138
FAM72D	-0.80	5.61978875828839
FAM3C	-0.80	3.88605664769316
ENPP2	-0.80	0.638272163982407
DLGAP1-AS3	-0.80	0.619788758288394
DEK	-0.80	12.1023729087096
CRACR2B	-0.80	0.638272163982407
CLEC1A	-0.80	2.45593195564972
CLDN23	-0.80	0.920818753952375
CHST13	-0.80	0.744727494896694
ALOX15	-0.80	1.03621217265444
ZXDA	-0.81	0.657577319177794
UHMK1	-0.81	7.26760624017703
RNF217	-0.81	2.49485002168009
RNF146	-0.81	15.1023729087096
RASGEF1A	-0.81	2.26760624017703
PRRG1	-0.81	1.44369749923271
PRC1	-0.81	9.36653154442041
PODXL	-0.81	1.01772876696043
OVOS	-0.81	0.744727494896694
NUDT21	-0.81	11.9586073148418
MS4A6A	-0.81	8.35654732351381
MIR4793	-0.81	0
LPAR2	-0.81	0.721246399047171
LOC107986854	-0.81	0.677780705266081
LOC107985997	-0.81	1.19382002601611
LOC107985729	-0.81	0
LOC107984546	-0.81	0.721246399047171
LOC105379177	-0.81	0
LOC105372697	-0.81	0.698970004336019
LOC105372489	-0.81	1.65757731917779
LOC102724552	-0.81	0.657577319177794
LOC101928034	-0.81	1.20065945054642
LOC100505549	-0.81	2.53760200210104
KRT7	-0.81	0
KIF4A	-0.81	4.08618614761628
HOOK3	-0.81	6.11350927482752
GPR39	-0.81	0.698970004336019
GNA13	-0.81	9.92081875395237
DLG1-AS1	-0.81	0.721246399047171
CLCN5	-0.81	5.33724216831843
CFAP97	-0.81	2.46852108295774
BMPR2	-0.81	6.13667713987954
BCLAF1	-0.81	10.9208187539524
ACTR6	-0.81	6.18708664335714
ZNF846	-0.82	2.431798275933
ZNF518A	-0.82	6.45593195564972
ZNF277	-0.82	6.56863623584101
ZC2HC1A	-0.82	1.21467016498923
TAGAP	-0.82	8.72124639904717
SPACA6P-AS	-0.82	0.721246399047171
SNORD16	-0.82	0.920818753952375
SIDT1	-0.82	4.0268721464003
RYR1	-0.82	10.5528419686578
RXFP1	-0.82	0.677780705266081
PLA2G6	-0.82	0.958607314841775
PKD2L2	-0.82	4.63827216398241
NXPE3	-0.82	4.76955107862173
MYH15	-0.82	0.657577319177794
MIR639	-0.82	2.85387196432176
MIR6125	-0.82	3.36653154442041
MIB1	-0.82	6.06550154875643
MEGF10	-0.82	0.698970004336019
LRRC8C	-0.82	4.95860731484177
LPXN	-0.82	6.30980391997149
LOC107987244	-0.82	1.20760831050175
LOC107986583	-0.82	0.958607314841775
LOC107985875	-0.82	1.36653154442041
LOC107985871	-0.82	0.677780705266081
LOC107985303	-0.82	0.657577319177794
LOC105375945	-0.82	0.657577319177794
LOC105372437	-0.82	0.677780705266081
LOC101927257	-0.82	0.677780705266081
LINCR-0001	-0.82	0.698970004336019
KIF21A	-0.82	1.92081875395238
HNRNPA3	-0.82	5.44369749923271
FCHO2	-0.82	1.27572413039921
ELMOD2	-0.82	3.65757731917779
DKFZP586I1420	-0.82	1.92081875395238
CYP1B1-AS1	-0.82	0.677780705266081
CREBZF	-0.82	5.92081875395237
CKS2	-0.82	6.20065945054642
CCNF	-0.82	4.56863623584101
CBLN1	-0.82	0.721246399047171
BET1	-0.82	7.09691001300806
TDRD15	-0.83	0.853871964321762
SSR1	-0.83	5.32790214206428
SNORD21	-0.83	0.677780705266081
S100PBP	-0.83	14.1079053973095
RNF2	-0.83	12.130768280269
PRC1-AS1	-0.83	5.45593195564972
PPP1R26-AS1	-0.83	0.744727494896694
PLPPR3	-0.83	0.677780705266081
MOV10L1	-0.83	0.744727494896694
LOC339874	-0.83	0.698970004336019
LOC107987297	-0.83	1.1249387366083
LOC107987175	-0.83	2.76955107862173
LOC107987098	-0.83	0.853871964321762
LOC107986852	-0.83	0.677780705266081
LOC107986553	-0.83	0.769551078621726
LOC107985395	-0.83	1.50863830616573
LOC105379251	-0.83	0.657577319177794
LOC105376114	-0.83	3.42021640338319
LOC105374584	-0.83	0.698970004336019
LOC105371793	-0.83	0.677780705266081
LOC105371479	-0.83	0.677780705266081
LOC105369647	-0.83	0.698970004336019
LOC101928216	-0.83	2.08618614761628
LOC100129516	-0.83	1.04095860767891
LOC100128770	-0.83	0.677780705266081
KIAA1586	-0.83	3
HK2	-0.83	16.7958800173441
H3F3C	-0.83	2.22184874961636
GALR2	-0.83	0.886056647693163
EXOC5	-0.83	15
CHAD	-0.83	1.34678748622466
CAMLG	-0.83	13.9586073148418
C16orf96	-0.83	2.82390874094432
BCAT1	-0.83	1.36653154442041
TSGA10IP	-0.84	1.31875876262441
SYT6	-0.84	6
SPDYE18	-0.84	1.39794000867204
SGO1	-0.84	3.48148606012211
SGCA	-0.84	0.853871964321762
RAB33B	-0.84	9.85387196432176
POU2F1	-0.84	3.60205999132796
NCAPD2	-0.84	12.3467874862247
MED21	-0.84	8.76955107862173
LOC107984138	-0.84	1.60205999132796
LOC105377675	-0.84	0.823908740944319
LOC105375403	-0.84	0.698970004336019
LOC105372385	-0.84	1.08092190762393
LOC105371490	-0.84	0.698970004336019
LOC105370397	-0.84	0.721246399047171
LOC102723780	-0.84	0.698970004336019
LOC100996693	-0.84	0.721246399047171
LOC100287934	-0.84	0.769551078621726
LINC00032	-0.84	0.677780705266081
GCSHP3	-0.84	3.55284196865778
FAM98B	-0.84	10.8538719643218
ERICH2	-0.84	0.721246399047171
ENTPD1-AS1	-0.84	4.03621217265444
ENKD1	-0.84	0.853871964321762
DCAF4L1	-0.84	0.698970004336019
COMP	-0.84	0
CLIP2	-0.84	14.8860566476932
ADGRE1	-0.84	1.95860731484177
ACSM3	-0.84	2.92081875395237
ABCC4	-0.84	9.92081875395237
ZNF788	-0.85	0.698970004336019
XRCC6P5	-0.85	0.698970004336019
WDR54	-0.85	4.85387196432176
TMEM200B	-0.85	4.76955107862173
SLFNL1	-0.85	1.50863830616573
SIRT1	-0.85	3.52287874528034
PRKCZ	-0.85	2.01772876696043
NTM	-0.85	0.853871964321762
MIR4800	-0.85	1.03151705144606
LOC646588	-0.85	0.920818753952375
LOC107986985	-0.85	3.13076828026902
LOC107986659	-0.85	0.744727494896694
LOC105377453	-0.85	0
LOC105372146	-0.85	0.698970004336019
LOC105370577	-0.85	0.744727494896694
LOC101929398	-0.85	0.698970004336019
LOC101929240	-0.85	3.18045606445813
LOC101928095	-0.85	0.698970004336019
LOC101927770	-0.85	1.33724216831843
KITLG	-0.85	0.698970004336019
IL12B	-0.85	0.853871964321762
ICAM3	-0.85	5.05551732784983
ESRP2	-0.85	3.82390874094432
EDIL3	-0.85	0.769551078621726
COL11A2	-0.85	1.30102999566398
CMTR2	-0.85	6.11918640771921
CDKN2D	-0.85	3.14266750356873
CASP16P	-0.85	0.698970004336019
C9orf64	-0.85	0.795880017344075
C8orf44-SGK3	-0.85	8.72124639904717
BRD3	-0.85	5.42021640338319
AHNAK2	-0.85	1.21467016498923
A4GALT	-0.85	0.769551078621726
SLC5A3	-0.86	2.46852108295774
SH3YL1	-0.86	1.4089353929735
SGK3	-0.86	9.44369749923271
RNF168	-0.86	6.88605664769316
REST	-0.86	15.3279021420643
QSER1	-0.86	8.29242982390206
PPP1R2	-0.86	6.85387196432176
OPRM1	-0.86	3.79588001734407
MB21D1	-0.86	2.11350927482752
MAD2L1	-0.86	2.20065945054642
LOC107987172	-0.86	0.721246399047171
LOC107986798	-0.86	0.744727494896694
LOC107986641	-0.86	0.698970004336019
LOC107985935	-0.86	0
LOC105375730	-0.86	0.744727494896694
LOC105375668	-0.86	0.769551078621726
LOC105375001	-0.86	0.721246399047171
LOC105374640	-0.86	0.744727494896694
LOC105374312	-0.86	0.769551078621726
LOC105372582	-0.86	0.721246399047171
LOC105369725	-0.86	1.10790539730952
LOC102724093	-0.86	0.920818753952375
LOC101559451	-0.86	0.744727494896694
LOC101241902	-0.86	0.721246399047171
KBTBD3	-0.86	5.03621217265444
ICAM4	-0.86	0.795880017344075
HSPA13	-0.86	14
HP	-0.86	0.823908740944319
GUCY2C	-0.86	0.823908740944319
GAS2L3	-0.86	8
FCRL2	-0.86	0.744727494896694
DESI2	-0.86	8.61978875828839
C16orf72	-0.86	9.14874165128092
AP4E1	-0.86	5.09151498112135
XK	-0.87	1.76955107862173
TMEM220-AS1	-0.87	0.853871964321762
TES	-0.87	9.49485002168009
SOCS2	-0.87	0.721246399047171
SNORA21	-0.87	0.920818753952375
SENP7	-0.87	3.33724216831843
RPH3AL	-0.87	0.721246399047171
RASAL2	-0.87	7.26760624017703
RAPSN	-0.87	1.01322826573376
RAB15	-0.87	2.58502665202918
PYY	-0.87	0.853871964321762
PURB	-0.87	7.24412514432751
OMG	-0.87	1.60205999132796
NLRP6	-0.87	0.721246399047171
NHSL1	-0.87	3.11918640771921
NET1	-0.87	4.52287874528034
NADK2	-0.87	6.95860731484177
MIR3655	-0.87	4.27572413039921
MIR3607	-0.87	0.769551078621726
LOC440028	-0.87	0.744727494896694
LOC107987225	-0.87	0.920818753952375
LOC107985024	-0.87	1
LOC107984317	-0.87	0.721246399047171
LOC105375839	-0.87	0.795880017344075
LOC105371781	-0.87	0.958607314841775
LOC105371592	-0.87	0.853871964321762
LOC101927751	-0.87	4.65757731917779
LINC00921	-0.87	0.958607314841775
KRR1	-0.87	6.88605664769316
KPNA5	-0.87	3.27572413039921
JUN	-0.87	2.82390874094432
GNB4	-0.87	6.76955107862173
GNAI1	-0.87	11.6197887582884
